KR7005930003,20060725,A005930,598000,596000,602000,594000,2,10000,1.70068,,333605,199666606000,,,,,,,,,,,,,,,,598000,0,5,,,40,23920000,598000,598000,598000,,,,,,,147299337,588000,5000,,10000,147299337,72406691,0,74892646,0,50.84,,,,,0,0,-38718,00,1,1,,,,,,,,,,,,00,,,00,00,64577
KR7005930003,20060726,A005930,599000,598000,604000,596000,2,1000,0.1672241,,153988,92316484000,,,,,,,,,,,,,,,,599000,0,5,,,10,5990000,599000,599000,599000,,,,,,,147299337,598000,5000,,10000,147299337,72381905,0,74917432,0,50.86,,,,,0,0,24786,00,1,1,,,,,,,,,,,,00,,,00,00,-14871
KR7005930003,20060727,A005930,604000,599000,605000,594000,2,5000,0.8347246,,305647,183769081000,,,,,,,,,,,,,,,,603000,-1000,4,,,70,42198000,603000,603000,602000,,,,,,,147299337,599000,5000,,10000,147299337,72452425,0,74846912,0,50.81,,,,,0,0,-70520,00,1,1,,,,,,,,,,,,00,,,00,00,86702
KR7005930003,20060728,A005930,600000,600000,604000,597000,5,-4000,-0.6622517,,196304,117718274000,,,,,,,,,,,,,,,,601000,1000,6,,,196,117628000,600000,601000,600000,,,,,,,147299337,604000,5000,,10000,147299337,72482486,0,74816851,0,50.79,,,,,0,0,-30061,00,1,1,,,,,,,,,,,,00,,,00,00,26395
KR7005930003,20060731,A005930,608000,610000,614000,608000,2,8000,1.333333,,553216,338123587000,,,,,,,,,,,,,,,,608000,0,5,,,45,27348000,604000,608000,604000,,,,,,,147299337,600000,5000,,10000,147299337,72382955,0,74916382,0,50.85,,,,,0,0,99531,00,1,1,,,,,,,,,,,,00,,,00,00,-54877
KR7005930003,20060801,A005930,605000,609000,615000,605000,5,-3000,-0.493421,,267449,163014535000,,,,,,,,,,,,,,,,607000,2000,6,,,60,36427000,608000,608000,607000,,,,,,,147299337,608000,5000,,10000,147299337,72439067,0,74860270,0,50.82,,,,,0,0,-56112,00,1,1,,,,,,,,,,,,00,,,00,00,102507
KR7005930003,20120213,A005930,1083000,1069000,1089000,1067000,2,21000,1.98,372318,320760,346214930785,1083000,1082000,26472,14251,137534,149571,,,9571,7114,1130000,672000,20120130,20110819,180000,1083000,0,3,1084000,1083000,415,449420000,1083000,1083000,1082000,82,87084000,692,749436000,1,,147299337,1062000,5000,1109753.00751892,100,147299337,72349072,0,74950265,50.88296,50.88296,0,0,0,0,7626,8259633000,61927,00,1,1,0.02,0.978906,,,,,,,,1221000,903000,00,310816,335628239000,00,00,1329,1083000,1069000,1089000,1067000,1083000,320760,346214930785,1,00,0,0,0,0,0,0,0,0
KR7005930003,20060802,A005930,609000,603000,614000,602000,2,4000,0.661157,,218896,133426939000,,,,,,,,,,,,,,,,610000,1000,6,,,27,16444000,609000,610000,609000,,,,,,,147299337,605000,5000,,10000,147299337,72470464,0,74828873,0,50.8,,,,,0,0,-31397,00,1,1,,,,,,,,,,,,00,,,00,00,45244
KR7005930003,20060803,A005930,610000,618000,619000,610000,2,1000,0.1642036,,251309,154393392000,,,,,,,,,,,,,,,,610000,0,5,,,542,330620000,610000,610000,610000,,,,,,,147299337,609000,5000,,10000,147299337,72462000,0,74837337,0,50.8,,,,,0,0,8464,00,1,1,,,,,,,,,,,,00,,,00,00,-6242
KR7005930003,20060804,A005930,615000,612000,617000,612000,2,5000,0.8196721,,162429,99930946000,,,,,,,,,,,,,,,,615000,0,5,,,31,19063000,613000,615000,613000,,,,,,,147299337,610000,5000,,10000,147299337,72494625,0,74804712,0,50.78,,,,,0,0,-32625,00,1,1,,,,,,,,,,,,00,,,00,00,37080
KR7005930003,20060807,A005930,606000,619000,619000,604000,5,-9000,-1.463415,,301027,182926723000,,,,,,,,,,,,,,,,605000,-1000,4,,,57,34536000,606000,606000,604000,,,,,,,147299337,615000,5000,,10000,147299337,72500018,0,74799319,0,50.78,,,,,0,0,-5393,00,1,1,,,,,,,,,,,,00,,,00,00,-19071
KR7005930003,20060808,A005930,615000,605000,617000,605000,2,9000,1.485149,,279143,170922377000,,,,,,,,,,,,,,,,614000,-1000,4,,,6,3689000,615000,615000,614000,,,,,,,147299337,606000,5000,,10000,147299337,72590647,0,74708690,0,50.71,,,,,0,0,-90629,00,1,1,,,,,,,,,,,,00,,,00,00,111212
KR7005930003,20060809,A005930,616000,615000,623000,609000,2,1000,0.1626016,,302756,186597069000,,,,,,,,,,,,,,,,616000,0,5,,,2,1232000,616000,616000,616000,,,,,,,147299337,615000,5000,,10000,147299337,72603857,0,74695480,0,50.7,,,,,0,0,-13210,00,1,1,,,,,,,,,,,,00,,,00,00,42481
KR7005930003,20060810,A005930,614000,616000,620000,609000,5,-2000,-0.3246753,,349779,214883403000,,,,,,,,,,,,,,,,613000,-1000,4,,,281,172111000,614000,615000,612000,,,,,,,147299337,616000,5000,,10000,147299337,72571722,0,74727615,0,50.73,,,,,0,0,32135,00,1,1,,,,,,,,,,,,00,,,00,00,-58690
KR7005930003,20060811,A005930,607000,617000,622000,607000,5,-7000,-1.140065,,331499,203467219000,,,,,,,,,,,,,,,,608000,1000,6,,,21,12770000,608000,610000,608000,,,,,,,147299337,614000,5000,,10000,147299337,72658291,0,74641046,0,50.67,,,,,0,0,-86569,00,1,1,,,,,,,,,,,,00,,,00,00,59147
KR7005930003,20060814,A005930,605000,610000,611000,600000,5,-2000,-0.3294893,,344119,208176059000,,,,,,,,,,,,,,,,605000,0,5,,,17,10271000,604000,605000,604000,,,,,,,147299337,607000,5000,,10000,147299337,72792203,0,74507134,0,50.58,,,,,0,0,-133912,00,1,1,,,,,,,,,,,,00,,,00,00,96957
KR7005930003,20060816,A005930,618000,618000,622000,614000,2,13000,2.14876,,394115,243790189000,,,,,,,,,,,,,,,,618000,0,5,,,30,18540000,618000,618000,618000,,,,,,,147299337,605000,5000,,10000,147299337,72778500,0,74520837,0,50.59,,,,,0,0,13703,00,1,1,,,,,,,,,,,,00,,,00,00,52787
KR7005930003,20060817,A005930,644000,630000,647000,629000,2,26000,4.20712,,776523,496937423000,,,,,,,,,,,,,,,,644000,0,5,,,265,170640000,644000,644000,642000,,,,,,,147299337,618000,5000,,10000,147299337,72564191,0,74735146,0,50.73,,,,,0,0,214309,00,1,1,,,,,,,,,,,,00,,,00,00,-24736
KR7005930003,20060818,A005930,658000,650000,665000,647000,2,14000,2.173913,,754939,496497287000,,,,,,,,,,,,,,,,658000,0,5,,,135,88789000,658000,658000,656000,,,,,,,147299337,644000,5000,,10000,147299337,72283012,0,75016325,0,50.92,,,,,0,0,281179,00,1,1,,,,,,,,,,,,00,,,00,00,-84540
KR7005930003,20060821,A005930,657000,660000,668000,655000,5,-1000,-0.1519757,,367493,242593660000,,,,,,,,,,,,,,,,655000,-2000,4,,,488,319668000,656000,656000,655000,,,,,,,147299337,658000,5000,,10000,147299337,72238969,0,75060368,0,50.95,,,,,0,0,44043,00,1,1,,,,,,,,,,,,00,,,00,00,-22008
KR7005930003,20060822,A005930,658000,648000,658000,648000,2,1000,0.152207,,393161,256941373000,,,,,,,,,,,,,,,,660000,2000,6,,,435,286251000,658000,660000,658000,,,,,,,147299337,657000,5000,,10000,147299337,72317006,0,74982331,0,50.9,,,,,0,0,-78037,00,1,1,,,,,,,,,,,,00,,,00,00,89573
KR7005930003,20060823,A005930,646000,654000,658000,644000,5,-12000,-1.823708,,294230,190686325000,,,,,,,,,,,,,,,,646000,0,5,,,122,78812000,646000,646000,646000,,,,,,,147299337,658000,5000,,10000,147299337,72374164,0,74925173,0,50.86,,,,,0,0,-57158,00,1,1,,,,,,,,,,,,00,,,00,00,46719
KR7005930003,20060824,A005930,637000,639000,641000,631000,5,-9000,-1.393189,,355650,225912728000,,,,,,,,,,,,,,,,636000,-1000,4,,,348,221626000,637000,637000,636000,,,,,,,147299337,646000,5000,,10000,147299337,72487306,0,74812031,0,50.78,,,,,0,0,-113142,00,1,1,,,,,,,,,,,,00,,,00,00,11767
KR7005930003,20060825,A005930,646000,642000,651000,639000,2,9000,1.412873,,320356,207399973000,,,,,,,,,,,,,,,,646000,0,5,,,45,29070000,646000,646000,646000,,,,,,,147299337,637000,5000,,10000,147299337,72484341,0,74814996,0,50.79,,,,,0,0,2965,00,1,1,,,,,,,,,,,,00,,,00,00,41427
KR7005930003,20060828,A005930,643000,650000,652000,643000,5,-3000,-0.4643963,,214444,138809235000,,,,,,,,,,,,,,,,643000,0,5,,,569,365877000,644000,644000,643000,,,,,,,147299337,646000,5000,,10000,147299337,72495584,0,74803753,0,50.78,,,,,0,0,-11243,00,1,1,,,,,,,,,,,,00,,,00,00,19500
KR7005930003,20060829,A005930,660000,652000,661000,650000,2,17000,2.643857,,309598,203646350000,,,,,,,,,,,,,,,,660000,0,5,,,199,131301000,660000,660000,659000,,,,,,,147299337,643000,5000,,10000,147299337,72411879,0,74887458,0,50.84,,,,,0,0,83705,00,1,1,,,,,,,,,,,,00,,,00,00,-21144
KR7005930003,20060830,A005930,652000,660000,661000,649000,5,-8000,-1.212121,,283944,185785610000,,,,,,,,,,,,,,,,655000,3000,6,,,856,560680000,655000,655000,655000,,,,,,,147299337,660000,5000,,10000,147299337,72472588,0,74826749,0,50.79,,,,,0,0,-60709,00,1,1,,,,,,,,,,,,00,,,00,00,36577
KR7005930003,20060831,A005930,650000,654000,662000,650000,5,-2000,-0.3067484,,413401,271082960000,,,,,,,,,,,,,,,,650000,0,5,,,296,192435000,651000,651000,650000,,,,,,,147299337,652000,5000,,10000,147299337,72520873,0,74778464,0,50.76,,,,,0,0,-48285,00,1,1,,,,,,,,,,,,00,,,00,00,86755
KR7005930003,20060901,A005930,653000,652000,657000,649000,2,3000,0.4615385,,179028,117111395000,,,,,,,,,,,,,,,,656000,3000,6,,,528,345252000,653000,656000,653000,,,,,,,147299337,650000,5000,,10000,147299337,72527495,0,74771842,0,50.76,,,,,0,0,-6622,00,1,1,,,,,,,,,,,,00,,,00,00,19232
KR7005930003,20060904,A005930,656000,662000,662000,655000,2,3000,0.4594181,,179730,118237439000,,,,,,,,,,,,,,,,656000,0,5,,,5,3284000,658000,658000,656000,,,,,,,147299337,653000,5000,,10000,147299337,72503521,0,74795816,0,50.77,,,,,0,0,23974,00,1,1,,,,,,,,,,,,00,,,00,00,226
KR7005930003,20120709,A005930,1126000,1135000,1138000,1126000,5,-35000,-3.01,423970,426705,482219935000,1127000,1126000,21804,44568,202604,154636,,,8482,12073,1418000,672000,20120502,20110819,180000,1126000,0,3,1127000,1126000,1059,1192541000,1127000,1127000,1126000,15,17415000,1694,1907444000,1,,147299337,1161000,5000,1130126.72873564,100,147299337,74772094,0,72527243,49.238,49.238,0,0,0,0,6090,6876623000,-177154,00,1,1,0.08,,,,,,,,,1335000,987000,00,423937,479102535000,00,00,22025,1126000,1135000,1138000,1126000,1126000,426705,482219935000,1,00,0,0,0,0,0,0,0,0
KR7005930003,20060905,A005930,657000,656000,660000,652000,2,1000,0.152439,,146528,96236846000,,,,,,,,,,,,,,,,657000,0,5,,,161,105914000,657000,658000,657000,,,,,,,147299337,656000,5000,,10000,147299337,72471381,0,74827956,0,50.79,,,,,0,0,32140,00,1,1,,,,,,,,,,,,00,,,00,00,-7163
KR7005930003,20060906,A005930,654000,658000,658000,651000,5,-3000,-0.456621,,165470,108391828000,,,,,,,,,,,,,,,,653000,-1000,4,,,86,56238000,654000,654000,653000,,,,,,,147299337,657000,5000,,10000,147299337,72463840,0,74835497,0,50.8,,,,,0,0,7541,00,1,1,,,,,,,,,,,,00,,,00,00,4471
KR7005930003,20060907,A005930,649000,646000,651000,643000,5,-5000,-0.764526,,202533,131024978000,,,,,,,,,,,,,,,,649000,0,5,,,84,54516000,649000,649000,649000,,,,,,,147299337,654000,5000,,10000,147299337,72533226,0,74766111,0,50.75,,,,,0,0,-69386,00,1,1,,,,,,,,,,,,00,,,00,00,59993
KR7005930003,20060908,A005930,647000,644000,650000,644000,5,-2000,-0.3081664,,167494,108418681000,,,,,,,,,,,,,,,,648000,1000,6,,,15,9718000,647000,648000,647000,,,,,,,147299337,649000,5000,,10000,147299337,72576395,0,74722942,0,50.72,,,,,0,0,-43169,00,1,1,,,,,,,,,,,,00,,,00,00,32702
KR7005930003,20060911,A005930,633000,647000,649000,633000,5,-14000,-2.163833,,366389,234540054000,,,,,,,,,,,,,,,,637000,4000,6,,,517,328982000,634000,637000,634000,,,,,,,147299337,647000,5000,,10000,147299337,72645265,0,74654072,0,50.68,,,,,0,0,-68870,00,1,1,,,,,,,,,,,,00,,,00,00,26831
KR7005930003,20060912,A005930,632000,638000,642000,629000,5,-1000,-0.1579779,,353782,224995878000,,,,,,,,,,,,,,,,633000,1000,6,,,305,192797000,632000,633000,632000,,,,,,,147299337,633000,5000,,10000,147299337,72820459,0,74478878,0,50.56,,,,,0,0,-175194,00,1,1,,,,,,,,,,,,00,,,00,00,64517
KR7005930003,20060913,A005930,642000,640000,645000,637000,2,10000,1.582278,,499576,320473293000,,,,,,,,,,,,,,,,640000,-2000,4,,,101,64712000,642000,642000,640000,,,,,,,147299337,632000,5000,,10000,147299337,72812842,0,74486495,0,50.56,,,,,0,0,7617,00,1,1,,,,,,,,,,,,00,,,00,00,2424
KR7005930003,20060914,A005930,655000,642000,655000,641000,2,13000,2.024922,,620439,404194921000,,,,,,,,,,,,,,,,654000,-1000,4,,,102,66645000,653000,654000,653000,,,,,,,147299337,642000,5000,,10000,147299337,72870393,0,74428944,0,50.52,,,,,0,0,-57551,00,1,1,,,,,,,,,,,,00,,,00,00,150891
KR7005930003,20060915,A005930,656000,653000,658000,651000,2,1000,0.1526718,,239772,156884675000,,,,,,,,,,,,,,,,656000,0,5,,,274,179744000,656000,656000,656000,,,,,,,147299337,655000,5000,,10000,147299337,72909457,0,74389880,0,50.5,,,,,0,0,-39064,00,1,1,,,,,,,,,,,,00,,,00,00,32429
KR7005930003,20060919,A005930,672000,673000,678000,671000,5,-1000,-0.1485884,,289412,195206954000,,,,,,,,,,,,,,,,674000,2000,6,,,681,457642000,672000,674000,672000,,,,,,,147299337,673000,5000,,10000,147299337,72785224,0,74514113,0,50.58,,,,,0,0,55785,00,1,1,,,,,,,,,,,,00,,,00,00,-12574
KR7005930003,20060918,A005930,673000,657000,679000,657000,2,17000,2.591463,,527198,354426726000,,,,,,,,,,,,,,,,674000,1000,6,,,442,297612000,674000,674000,673000,,,,,,,147299337,656000,5000,,10000,147299337,72841009,0,74458328,0,50.54,,,,,0,0,68448,00,1,1,,,,,,,,,,,,00,,,00,00,57812
KR7005930003,20060920,A005930,667000,663000,669000,659000,5,-5000,-0.7440476,,315110,209247775000,,,,,,,,,,,,,,,,667000,0,5,,,764,509506000,666000,667000,666000,,,,,,,147299337,672000,5000,,10000,147299337,72826738,0,74472599,0,50.55,,,,,0,0,-41514,00,1,1,,,,,,,,,,,,00,,,00,00,43112
KR7005930003,20060921,A005930,665000,674000,677000,664000,5,-2000,-0.2998501,,285264,191331983000,,,,,,,,,,,,,,,,665000,0,5,,,50,33250000,665000,665000,665000,,,,,,,147299337,667000,5000,,10000,147299337,72809384,0,74489953,0,50.57,,,,,0,0,17354,00,1,1,,,,,,,,,,,,00,,,00,00,-10983
KR7005930003,20060922,A005930,654000,658000,661000,652000,5,-11000,-1.654135,,235364,154282242000,,,,,,,,,,,,,,,,654000,0,5,,,325,212550000,654000,654000,654000,,,,,,,147299337,665000,5000,,10000,147299337,72833059,0,74466278,0,50.55,,,,,0,0,-23675,00,1,1,,,,,,,,,,,,00,,,00,00,1116
KR7005930003,20060925,A005930,650000,650000,658000,648000,5,-4000,-0.6116208,,250113,163256815000,,,,,,,,,,,,,,,,653000,3000,6,,,311,202715000,651000,653000,651000,,,,,,,147299337,654000,5000,,10000,147299337,72913128,0,74386209,0,50.5,,,,,0,0,-80069,00,1,1,,,,,,,,,,,,00,,,00,00,70169
KR7005930003,20060926,A005930,651000,654000,658000,646000,2,1000,0.1538462,,257110,167859049000,,,,,,,,,,,,,,,,651000,0,5,,,18,11719000,651000,652000,651000,,,,,,,147299337,650000,5000,,10000,147299337,72865744,0,74433593,0,50.53,,,,,0,0,47384,00,1,1,,,,,,,,,,,,00,,,00,00,-45845
KR7005930003,20060927,A005930,659000,655000,663000,655000,2,8000,1.228879,,355216,234221023000,,,,,,,,,,,,,,,,663000,4000,6,,,76,50166000,660000,663000,660000,,,,,,,147299337,651000,5000,,10000,147299337,72869656,0,74429681,0,50.52,,,,,0,0,-3912,00,1,1,,,,,,,,,,,,00,,,00,00,118
KR7005930003,20060928,A005930,668000,662000,672000,660000,2,9000,1.365706,,343998,229395020000,,,,,,,,,,,,,,,,666000,-2000,4,,,101,67438000,668000,668000,666000,,,,,,,147299337,659000,5000,,10000,147299337,72835631,0,74463706,0,50.55,,,,,0,0,34025,00,1,1,,,,,,,,,,,,00,,,00,00,645
KR7005930003,20060929,A005930,664000,669000,672000,661000,5,-4000,-0.5988024,,226625,150643907000,,,,,,,,,,,,,,,,664000,0,5,,,4,2656000,664000,664000,664000,,,,,,,147299337,668000,5000,,10000,147299337,72840528,0,74458809,0,50.54,,,,,0,0,-4897,00,1,1,,,,,,,,,,,,00,,,00,00,7947
KR7005930003,20061002,A005930,665000,659000,669000,659000,2,1000,0.1506024,,290037,192390955000,,,,,,,,,,,,,,,,666000,1000,6,,,68,45221000,665000,666000,665000,,,,,,,147299337,664000,5000,,10000,147299337,72875674,0,74423663,0,50.52,,,,,0,0,-35146,00,1,1,,,,,,,,,,,,00,,,00,00,46817
KR7005930003,20061009,A005930,642000,652000,657000,625000,5,-6000,-0.9259259,,597019,383254639000,,,,,,,,,,,,,,,,639000,-3000,4,,,166,105746000,642000,642000,635000,,,,,,,147299337,648000,5000,,10000,147299337,72893017,0,74406320,0,50.51,,,,,0,0,8126,00,1,1,,,,,,,,,,,,00,,,00,00,24544
KR7005930003,20061004,A005930,648000,659000,660000,647000,5,-17000,-2.556391,,403729,263873776000,,,,,,,,,,,,,,,,648000,0,5,,,845,547557000,650000,650000,647000,,,,,,,147299337,665000,5000,,10000,147299337,72901143,0,74398194,0,50.5,,,,,0,0,-25469,00,1,1,,,,,,,,,,,,00,,,00,00,-1088
KR7005930003,20061010,A005930,640000,642000,650000,640000,5,-2000,-0.3115265,,197276,127168825000,,,,,,,,,,,,,,,,643000,3000,6,,,81,51923000,640000,643000,640000,,,,,,,147299337,642000,5000,,10000,147299337,72847329,0,74452008,0,50.54,,,,,0,0,45688,00,1,1,,,,,,,,,,,,00,,,00,00,-5586
KR7005930003,20061011,A005930,640000,635000,644000,633000,3,0,0,,216929,138781627000,,,,,,,,,,,,,,,,642000,2000,6,,,363,232519000,640000,642000,640000,,,,,,,147299337,640000,5000,,10000,147299337,72906384,0,74392953,0,50.5,,,,,0,0,-59055,00,1,1,,,,,,,,,,,,00,,,00,00,47066
KR7005930003,20061012,A005930,636000,636000,645000,634000,5,-4000,-0.625,,372132,237636843000,,,,,,,,,,,,,,,,638000,2000,6,,,183,116795000,638000,640000,638000,,,,,,,147299337,640000,5000,,10000,147299337,72935686,0,74363651,0,50.48,,,,,0,0,-29302,00,1,1,,,,,,,,,,,,00,,,00,00,-11582
KR7005930003,20061013,A005930,644000,645000,648000,642000,2,8000,1.257862,,269853,173912869000,,,,,,,,,,,,,,,,646000,2000,6,,,590,380601000,645000,646000,645000,,,,,,,147299337,636000,5000,,10000,147299337,72975690,0,74323647,0,50.45,,,,,0,0,-40004,00,1,1,,,,,,,,,,,,00,,,00,00,42932
KR7005930003,20061016,A005930,650000,652000,658000,646000,2,6000,0.931677,,340581,221914330000,,,,,,,,,,,,,,,,650000,0,5,,,6,3902000,651000,651000,650000,,,,,,,147299337,644000,5000,,10000,147299337,72983217,0,74316120,0,50.45,,,,,0,0,-7527,00,1,1,,,,,,,,,,,,00,,,00,00,6846
KR7005930003,20061017,A005930,647000,650000,651000,642000,5,-3000,-0.4615385,,183493,118653609000,,,,,,,,,,,,,,,,646000,-1000,4,,,47,30364000,647000,647000,646000,,,,,,,147299337,650000,5000,,10000,147299337,73026560,0,74272777,0,50.42,,,,,0,0,-43343,00,1,1,,,,,,,,,,,,00,,,00,00,49163
KR7005930003,20061018,A005930,642000,641000,644000,636000,5,-5000,-0.7727975,,323106,206865368000,,,,,,,,,,,,,,,,643000,1000,6,,,68,43691000,642000,643000,642000,,,,,,,147299337,647000,5000,,10000,147299337,73131217,0,74168120,0,50.35,,,,,0,0,-104657,00,1,1,,,,,,,,,,,,00,,,00,00,76279
KR7005930003,20061019,A005930,636000,645000,648000,632000,5,-6000,-0.9345794,,334332,213341974000,,,,,,,,,,,,,,,,636000,0,5,,,589,374604000,636000,636000,636000,,,,,,,147299337,642000,5000,,10000,147299337,73228280,0,74071057,0,50.28,,,,,0,0,-97063,00,1,1,,,,,,,,,,,,00,,,00,00,8779
KR7005930003,20061020,A005930,631000,635000,638000,629000,5,-5000,-0.7861636,,464194,293647277000,,,,,,,,,,,,,,,,632000,1000,6,,,179,113199000,632000,634000,632000,,,,,,,147299337,636000,5000,,10000,147299337,73411373,0,73887964,0,50.16,,,,,0,0,-183093,00,1,1,,,,,,,,,,,,00,,,00,00,29819
KR7005930003,20061023,A005930,625000,631000,631000,620000,5,-6000,-0.9508716,,433013,270723676000,,,,,,,,,,,,,,,,624000,-1000,4,,,377,235390000,625000,625000,623000,,,,,,,147299337,631000,5000,,10000,147299337,73620726,0,73678611,0,50.01,,,,,0,0,-209353,00,1,1,,,,,,,,,,,,00,,,00,00,68291
KR7005930003,20061024,A005930,626000,630000,633000,623000,2,1000,0.16,,363472,228086083000,,,,,,,,,,,,,,,,627000,1000,6,,,65,40705000,626000,627000,626000,,,,,,,147299337,625000,5000,,10000,147299337,73701961,0,73597376,0,49.96,,,,,0,0,-81235,00,1,1,,,,,,,,,,,,00,,,00,00,12376
KR7005930003,20061026,A005930,629000,627000,634000,625000,2,4000,0.64,,333162,209757786000,,,,,,,,,,,,,,,,631000,2000,6,,,97,61233000,630000,632000,630000,,,,,,,147299337,625000,5000,,10000,147299337,73747575,0,73551762,0,49.93,,,,,0,0,-8146,00,1,1,,,,,,,,,,,,00,,,00,00,-7733
KR7005930003,20061027,A005930,620000,629000,629000,616000,5,-9000,-1.430843,,441651,273918145000,,,,,,,,,,,,,,,,620000,0,5,,,202,125240000,620000,620000,620000,,,,,,,147299337,629000,5000,,10000,147299337,73835560,0,73463777,0,49.87,,,,,0,0,-87985,00,1,1,,,,,,,,,,,,00,,,00,00,-4342
KR7005930003,20061025,A005930,625000,624000,631000,621000,5,-1000,-0.1597444,,354819,222039746000,,,,,,,,,,,,,,,,627000,2000,6,,,253,158445000,624000,627000,624000,,,,,,,147299337,626000,5000,,10000,147299337,73739429,0,73559908,0,49.93,,,,,0,0,-37468,00,1,1,,,,,,,,,,,,00,,,00,00,52087
KR7005930003,20061030,A005930,609000,617000,619000,607000,5,-11000,-1.774194,,402440,245787634000,,,,,,,,,,,,,,,,608000,-1000,4,,,1000,608956000,609000,609000,608000,,,,,,,147299337,620000,5000,,10000,147299337,73918012,0,73381325,0,49.81,,,,,0,0,-82452,00,1,1,,,,,,,,,,,,00,,,00,00,29065
KR7005930003,20061031,A005930,611000,607000,616000,603000,2,2000,0.3284072,,482808,294469876000,,,,,,,,,,,,,,,,611000,0,5,,,300,183239000,611000,611000,610000,,,,,,,147299337,609000,5000,,10000,147299337,74032644,0,73266693,0,49.74,,,,,0,0,-114632,00,1,1,,,,,,,,,,,,00,,,00,00,60176
KR7005930003,20061101,A005930,615000,618000,620000,613000,2,4000,0.6546645,,279048,172224193000,,,,,,,,,,,,,,,,619000,4000,6,,,145,89645000,616000,619000,616000,,,,,,,147299337,611000,5000,,10000,147299337,74073838,0,73225499,0,49.71,,,,,0,0,-41194,00,1,1,,,,,,,,,,,,00,,,00,00,21304
KR7005930003,20061102,A005930,614000,614000,619000,611000,5,-1000,-0.1626016,,260489,160003447000,,,,,,,,,,,,,,,,614000,0,5,,,353,216846000,615000,616000,614000,,,,,,,147299337,615000,5000,,10000,147299337,74133061,0,73166276,0,49.67,,,,,0,0,-59223,00,1,1,,,,,,,,,,,,00,,,00,00,38719
KR7005930003,20061103,A005930,611000,617000,620000,609000,5,-3000,-0.4885993,,280251,171764140000,,,,,,,,,,,,,,,,612000,1000,6,,,274,167520000,612000,612000,611000,,,,,,,147299337,614000,5000,,10000,147299337,74252778,0,73046559,0,49.59,,,,,0,0,-119717,00,1,1,,,,,,,,,,,,00,,,00,00,71134
KR7005930003,20061106,A005930,605000,609000,610000,599000,5,-6000,-0.9819968,,348796,210424365000,,,,,,,,,,,,,,,,606000,1000,6,,,71,43005000,605000,606000,605000,,,,,,,147299337,611000,5000,,10000,147299337,74360373,0,72938964,0,49.51,,,,,0,0,-107595,00,1,1,,,,,,,,,,,,00,,,00,00,-1542
KR7005930003,20061107,A005930,609000,615000,615000,605000,2,4000,0.661157,,355836,216880670000,,,,,,,,,,,,,,,,610000,1000,6,,,161,98210000,610000,610000,610000,,,,,,,147299337,605000,5000,,10000,147299337,74457176,0,72842161,0,49.45,,,,,0,0,-96803,00,1,1,,,,,,,,,,,,00,,,00,00,119291
KR7005930003,20061109,A005930,631000,620000,631000,618000,2,16000,2.601626,,565233,353211914000,,,,,,,,,,,,,,,,631000,0,5,,,633,399201000,630000,631000,630000,,,,,,,147299337,615000,5000,,10000,147299337,74414932,0,72884405,0,49.48,,,,,0,0,49759,00,1,1,,,,,,,,,,,,00,,,00,00,-9084
KR7005930003,20061110,A005930,629000,628000,632000,626000,5,-2000,-0.3169572,,269615,169858701000,,,,,,,,,,,,,,,,630000,1000,6,,,810,509762000,629000,630000,629000,,,,,,,147299337,631000,5000,,10000,147299337,74396005,0,72903332,0,49.49,,,,,0,0,18927,00,1,1,,,,,,,,,,,,00,,,00,00,-8101
KR7005930003,20061108,A005930,615000,615000,621000,615000,2,6000,0.9852217,,280736,173151375000,,,,,,,,,,,,,,,,615000,0,5,,,149,91455000,613000,615000,613000,,,,,,,147299337,609000,5000,,10000,147299337,74464691,0,72834646,0,49.44,,,,,0,0,-7515,00,1,1,,,,,,,,,,,,00,,,00,00,19063
KR7005930003,20061113,A005930,639000,636000,640000,633000,2,10000,1.589825,,330929,211058278000,,,,,,,,,,,,,,,,640000,1000,6,,,73,46720000,640000,640000,640000,,,,,,,147299337,629000,5000,,10000,147299337,74366307,0,72933030,0,49.51,,,,,0,0,29698,00,1,1,,,,,,,,,,,,00,,,00,00,7538
KR7005930003,20061114,A005930,647000,648000,650000,644000,2,8000,1.251956,,373706,242064661000,,,,,,,,,,,,,,,,649000,2000,6,,,42,27258000,649000,649000,649000,,,,,,,147299337,639000,5000,,10000,147299337,74319414,0,72979923,0,49.54,,,,,0,0,46893,00,1,1,,,,,,,,,,,,00,,,00,00,5880
KR7005930003,20061116,A005930,657000,676000,676000,657000,5,-5000,-0.755287,,380746,253450239000,,,,,,,,,,,,,,,,658000,1000,6,,,163,106967000,656000,658000,656000,,,,,,,147299337,662000,5000,,10000,147299337,74024425,0,73274912,0,49.74,,,,,0,0,106813,00,1,1,,,,,,,,,,,,00,,,00,00,-27872
KR7005930003,20061115,A005930,662000,655000,662000,653000,2,15000,2.318393,,597223,393027631000,,,,,,,,,,,,,,,,663000,1000,6,,,5226,3459810000,664000,664000,662000,,,,,,,147299337,647000,5000,,10000,147299337,74131238,0,73168099,0,49.67,,,,,0,0,188176,00,1,1,,,,,,,,,,,,00,,,00,00,-51311
KR7005930003,20061117,A005930,654000,658000,658000,653000,5,-3000,-0.456621,,185934,121811761000,,,,,,,,,,,,,,,,654000,0,5,,,17,11122000,656000,656000,654000,,,,,,,147299337,657000,5000,,10000,147299337,74035971,0,73263366,0,49.73,,,,,0,0,-11546,00,1,1,,,,,,,,,,,,00,,,00,00,28102
